model_id,error,n_unique_reactions,n_unique_compounds,n_reactions_with_direction_gc,n_reactions_with_direction_eq,n_reactions_with_direction_dgpms,n_reactions_with_direction_graded,n_reactions_with_direction_graded_trusted,n_reactions_with_direction_graded_heldout,fba_n_overrides_implicit,fba_n_bounds_changed_implicit,fba_status_implicit,fba_growth_flux_implicit,fba_grows_implicit,fba_n_overrides_gc,fba_n_bounds_changed_gc,fba_status_gc,fba_growth_flux_gc,fba_grows_gc,fba_n_overrides_eq,fba_n_bounds_changed_eq,fba_status_eq,fba_growth_flux_eq,fba_grows_eq,fba_n_overrides_dgpms,fba_n_bounds_changed_dgpms,fba_status_dgpms,fba_growth_flux_dgpms,fba_grows_dgpms,fba_n_overrides_graded,fba_n_bounds_changed_graded,fba_status_graded,fba_growth_flux_graded,fba_grows_graded,fba_n_overrides_graded_trusted,fba_n_bounds_changed_graded_trusted,fba_status_graded_trusted,fba_growth_flux_graded_trusted,fba_grows_graded_trusted,fba_n_overrides_graded_heldout,fba_n_bounds_changed_graded_heldout,fba_status_graded_heldout,fba_growth_flux_graded_heldout,fba_grows_graded_heldout
GCF_002950575.1,,120,120,110,91,112,113,101,113,0,0,optimal,0.0,False,110,37,optimal,0.0,False,91,20,optimal,0.0,False,112,37,optimal,0.0,False,113,35,optimal,0.0,False,101,25,optimal,0.0,False,113,35,optimal,0.0,False
GCF_002951615.1,,170,146,151,129,157,158,137,158,0,0,optimal,81.09450129376916,True,151,55,optimal,109.95680896543865,True,129,31,optimal,60.95058532878779,True,157,57,optimal,87.96544717234525,True,158,53,optimal,73.98077609533156,True,137,37,optimal,73.98077609533156,True,158,53,optimal,73.98077609533154,True
GCF_002951835.1,,117,117,103,77,105,106,95,106,0,0,optimal,47.81116966878055,True,103,33,optimal,76.11566536508879,True,77,13,optimal,35.97549349383217,True,105,32,optimal,58.39075090505698,True,106,31,optimal,58.39075090505698,True,95,22,optimal,58.39075090505699,True,106,32,optimal,58.39075090505698,True
GCF_002951955.1,,96,108,84,64,86,87,76,87,0,0,optimal,0.0,False,84,28,optimal,0.0,False,64,12,optimal,0.0,False,86,30,optimal,0.0,False,87,27,optimal,0.0,False,76,18,optimal,0.0,False,87,28,optimal,0.0,False
GCF_002952055.1,,95,111,81,62,84,85,77,85,0,0,optimal,0.0,False,81,23,optimal,0.0,False,62,10,optimal,0.0,False,84,23,optimal,0.0,False,85,21,optimal,0.0,False,77,15,optimal,0.0,False,85,21,optimal,0.0,False
GCF_002952215.1,,131,126,118,97,120,121,110,121,0,0,optimal,39.36234264509899,True,118,44,optimal,63.43842613493989,True,97,24,optimal,35.97549349383205,True,120,44,optimal,35.97549349383202,True,121,40,optimal,35.97549349383191,True,110,31,optimal,35.97549349383221,True,121,40,optimal,35.97549349383191,True
GCF_002952735.2,,174,145,154,130,161,162,140,162,0,0,optimal,81.09450129376918,True,154,55,optimal,109.95680896543816,True,130,33,optimal,60.9505853287878,True,161,59,optimal,87.96544717235089,True,162,54,optimal,81.26744710505045,True,140,38,optimal,81.26744710505037,True,162,55,optimal,81.26744710505045,True
GCF_002952775.1,,124,126,106,86,111,111,97,111,0,0,optimal,0.0,False,106,36,optimal,0.0,False,86,18,optimal,0.0,False,111,38,optimal,0.0,False,111,35,optimal,0.0,False,97,26,optimal,0.0,False,111,36,optimal,0.0,False
GCF_002953155.1,,145,127,126,102,129,130,115,130,0,0,optimal,36.72265034712081,True,126,49,optimal,92.14139677484572,True,102,25,optimal,36.722650347120926,True,129,47,optimal,39.80345056112933,True,130,44,optimal,39.80345056112933,True,115,32,optimal,39.803450561129196,True,130,44,optimal,39.80345056112933,True
GCF_002953195.1,,172,144,153,128,159,160,138,160,0,0,optimal,87.21121348365865,True,153,53,optimal,109.95680896543838,True,128,31,optimal,65.97408537926293,True,159,57,optimal,87.9654471723507,True,160,52,optimal,86.9341267521301,True,138,36,optimal,86.93412675213031,True,160,53,optimal,86.9341267521301,True
GCF_002953215.1,,166,142,149,123,153,154,134,154,0,0,optimal,76.06736090811393,True,149,53,optimal,97.80089259614628,True,123,29,optimal,54.33382922008155,True,153,55,optimal,64.44503161028798,True,154,50,optimal,64.44503161028835,True,134,36,optimal,64.44503161028803,True,154,51,optimal,64.44503161028835,True
GCF_002953335.1,,166,147,143,119,148,149,132,149,0,0,optimal,62.062973230170954,True,143,51,optimal,82.75063097356109,True,119,26,optimal,41.37531548677957,True,148,50,optimal,41.37531548678056,True,149,46,optimal,41.37531548678065,True,132,35,optimal,41.37531548678065,True,149,46,optimal,41.37531548678055,True
GCF_002953575.2,,134,128,120,95,123,124,112,124,0,0,optimal,35.76186176252333,True,120,39,optimal,48.213583419486255,True,95,17,optimal,35.761861762523395,True,123,40,optimal,40.438678787486786,True,124,37,optimal,40.438678787486786,True,112,27,optimal,40.43867878748657,True,124,37,optimal,40.43867878748672,True
GCF_002953935.1,,149,129,137,110,139,140,126,140,0,0,optimal,76.1130583368536,True,137,48,optimal,124.12367721685852,True,110,28,optimal,57.084793752640245,True,139,49,optimal,77.28909212016632,True,140,48,optimal,76.06736090811381,True,126,36,optimal,76.06736090811344,True,140,48,optimal,76.06736090811381,True
GCF_002966125.1,,107,114,98,77,101,102,98,102,0,0,optimal,20.14435444394508,True,98,28,optimal,47.43568985407435,True,77,16,optimal,23.753454346098252,True,101,30,optimal,23.75345434610038,True,102,29,optimal,23.753454346098636,True,98,25,optimal,23.75345434609837,True,102,29,optimal,23.753454346098636,True
GCF_002966495.1,,157,137,140,115,143,144,127,144,0,0,optimal,55.199155486375034,True,140,48,optimal,74.65709065050535,True,115,25,optimal,38.92716727003773,True,143,51,optimal,56.428419609252245,True,144,46,optimal,56.428419609251804,True,127,33,optimal,56.428419609253126,True,144,47,optimal,56.428419609251804,True
GCF_002966515.1,,154,140,133,109,136,137,124,137,0,0,optimal,73.05442371931044,True,133,46,optimal,94.09373617998223,True,109,25,optimal,56.54681778070701,True,136,46,optimal,62.06297323017138,True,137,42,optimal,62.06297323017053,True,124,33,optimal,62.06297323017089,True,137,43,optimal,62.06297323017099,True
GCF_002966815.1,,146,126,129,103,131,132,115,132,0,0,optimal,49.389179324701466,True,129,50,optimal,73.18401702887526,True,103,22,optimal,35.97549349383202,True,131,48,optimal,41.375315486780636,True,132,44,optimal,38.92716727003776,True,115,30,optimal,38.9271672700377,True,132,44,optimal,38.92716727003776,True
GCF_002966855.1,,172,145,154,130,159,160,139,160,0,0,optimal,81.09450129376918,True,154,58,optimal,109.95680896543787,True,130,33,optimal,60.95058532878777,True,159,60,optimal,87.96544717235008,True,160,55,optimal,81.26744710505025,True,139,39,optimal,81.26744710505014,True,160,55,optimal,81.26744710505025,True
GCF_002968395.1,,130,128,113,90,116,117,106,117,0,0,optimal,39.30488009391242,True,113,39,optimal,66.07102068400546,True,90,20,optimal,24.891070452930162,True,116,40,optimal,28.68263524579571,True,117,37,optimal,28.682635245795847,True,106,29,optimal,28.682635245795847,True,117,38,optimal,28.682635245795847,True
GCF_002982135.1,,79,87,76,59,78,79,74,79,0,0,optimal,0.0,False,76,25,optimal,0.0,False,59,11,optimal,0.0,False,78,25,optimal,0.0,False,79,24,optimal,0.0,False,74,19,optimal,0.0,False,79,23,optimal,0.0,False
GCF_002984485.1,,122,127,104,83,108,109,99,109,0,0,optimal,38.164515778164834,True,104,27,optimal,76.13754071027363,True,83,13,optimal,38.164515778165025,True,108,30,optimal,42.45347099578851,True,109,25,optimal,38.16451577816497,True,99,20,optimal,38.16451577816482,True,109,26,optimal,38.16451577816497,True
GCF_002993285.1,,142,127,131,107,133,134,119,134,0,0,optimal,52.282934327406,True,131,47,optimal,85.59956440260781,True,107,25,optimal,30.724986788256334,True,133,45,optimal,32.85248249784019,True,134,44,optimal,32.85248249783987,True,119,31,optimal,32.85248249783995,True,134,44,optimal,32.85248249783987,True
GCF_002995515.1,,137,135,116,92,119,120,109,120,0,0,optimal,53.96324024074799,True,116,39,optimal,77.85433454007564,True,92,20,optimal,35.97549349383189,True,119,38,optimal,38.92716727003771,True,120,35,optimal,38.92716727003772,True,109,28,optimal,38.92716727003772,True,120,35,optimal,38.92716727003772,True
GCF_002998295.1,,57,72,53,37,56,57,55,57,0,0,optimal,0.0,False,53,15,optimal,0.0,False,37,6,optimal,0.0,False,56,15,optimal,0.0,False,57,15,optimal,0.0,False,55,13,optimal,0.0,False,57,15,optimal,0.0,False
GCF_002998355.1,,101,112,90,71,93,94,90,94,0,0,optimal,0.0,False,90,26,optimal,0.0,False,71,14,optimal,0.0,False,93,28,optimal,0.0,False,94,26,optimal,0.0,False,90,22,optimal,0.0,False,94,27,optimal,0.0,False
GCF_002998435.1,,88,99,76,58,79,80,76,80,0,0,optimal,0.0,False,76,23,optimal,0.0,False,58,14,optimal,0.0,False,79,28,optimal,0.0,False,80,26,optimal,0.0,False,76,23,optimal,0.0,False,80,26,optimal,0.0,False
GCF_002998535.1,,98,110,84,65,87,88,83,88,0,0,optimal,0.0,False,84,25,optimal,0.0,False,65,14,optimal,0.0,False,87,31,optimal,0.0,False,88,28,optimal,0.0,False,83,24,optimal,0.0,False,88,29,optimal,0.0,False
GCF_002998595.1,,111,113,97,73,100,101,89,101,0,0,optimal,0.0,False,97,35,optimal,0.0,False,73,17,optimal,0.0,False,100,36,optimal,0.0,False,101,32,optimal,0.0,False,89,25,optimal,0.0,False,101,33,optimal,0.0,False
GCF_002998695.1,,63,74,57,42,59,60,60,60,0,0,optimal,0.0,False,57,15,optimal,0.0,False,42,7,optimal,0.0,False,59,14,optimal,0.0,False,60,14,optimal,0.0,False,60,14,optimal,0.0,False,60,14,optimal,0.0,False
GCF_002998925.1,,83,102,73,54,76,77,72,77,0,0,optimal,0.0,False,73,20,optimal,0.0,False,54,9,optimal,0.0,False,76,21,optimal,0.0,False,77,21,optimal,0.0,False,72,17,optimal,0.0,False,77,22,optimal,0.0,False
GCF_002999035.1,,92,104,85,67,87,88,85,88,0,0,optimal,0.0,False,85,25,optimal,0.0,False,67,12,optimal,0.0,False,87,25,optimal,0.0,False,88,24,optimal,0.0,False,85,21,optimal,0.0,False,88,25,optimal,0.0,False
GCF_002999155.1,,139,125,127,104,129,130,114,130,0,0,optimal,54.56513285061397,True,127,46,optimal,79.19749329473719,True,104,25,optimal,30.72498678825569,True,129,46,optimal,40.933837274352996,True,130,44,optimal,30.72498678825569,True,114,31,optimal,30.72498678825574,True,130,44,optimal,30.72498678825569,True
GCF_002999235.1,,103,110,92,69,94,95,86,95,0,0,optimal,0.0,False,92,30,optimal,0.0,False,69,13,optimal,0.0,False,94,31,optimal,38.47411653809898,True,95,30,optimal,38.474116538098954,True,86,22,optimal,38.474116538099,True,95,30,optimal,38.474116538098954,True
GCF_003008415.2,,105,111,97,77,99,100,95,100,0,0,optimal,20.302441409184226,True,97,29,optimal,43.62026696475825,True,77,16,optimal,20.696957630016307,True,99,29,optimal,21.84024125604092,True,100,28,optimal,21.84024125604113,True,95,23,optimal,21.840241256041015,True,100,28,optimal,21.84024125604113,True
GCF_003008515.1,,143,131,126,105,131,132,116,132,0,0,optimal,24.790166732463796,True,126,44,optimal,29.66810293249372,True,105,27,optimal,33.615168508637744,True,131,47,optimal,36.465341516156315,True,132,43,optimal,33.61516850863768,True,116,30,optimal,33.61516850863983,True,132,43,optimal,33.61516850863812,True
GCF_003008535.1,,145,130,125,100,128,129,111,129,0,0,optimal,35.32314496088812,True,125,45,optimal,73.18401702887539,True,100,23,optimal,35.32314496088864,True,128,46,optimal,40.514780804907,True,129,41,optimal,38.164515778164926,True,111,28,optimal,38.16451577816501,True,129,41,optimal,38.164515778164876,True
GCF_003008555.2,,144,133,128,105,133,134,119,134,0,0,optimal,32.61871172398045,True,128,46,optimal,47.679668912379235,True,105,25,optimal,34.23599384094469,True,133,46,optimal,37.197053249441645,True,134,43,optimal,34.2359938409448,True,119,32,optimal,34.23599384094465,True,134,43,optimal,34.2359938409448,True
GCF_003008575.1,,142,134,124,100,128,129,115,129,0,0,optimal,38.164515778164755,True,124,44,optimal,88.47008678915452,True,100,23,optimal,38.16451577816464,True,128,44,optimal,55.35933745944931,True,129,41,optimal,38.164515778164976,True,115,30,optimal,38.164515778164905,True,129,41,optimal,38.16451577816484,True
GCF_003008595.1,,156,138,137,112,140,141,125,141,0,0,optimal,0.0,False,137,51,optimal,62.72915745332174,True,112,27,optimal,0.0,False,140,50,optimal,0.0,False,141,46,optimal,0.0,False,125,33,optimal,0.0,False,141,46,optimal,0.0,False
GCF_003012915.1,,141,122,128,104,131,132,117,132,0,0,optimal,0.0,False,128,47,optimal,0.0,False,104,24,optimal,0.0,False,131,45,optimal,0.0,False,132,43,optimal,0.0,False,117,31,optimal,0.0,False,132,42,optimal,0.0,False
GCF_003013695.1,,141,132,123,98,127,128,114,128,0,0,optimal,38.16451577816504,True,123,46,optimal,73.18401702887644,True,98,25,optimal,38.16451577816499,True,127,46,optimal,40.51478080490707,True,128,43,optimal,38.16451577816503,True,114,32,optimal,38.16451577816487,True,128,43,optimal,38.16451577816484,True
GCF_003015145.1,,65,79,60,41,62,62,59,62,0,0,optimal,0.0,False,60,15,optimal,0.0,False,41,7,optimal,0.0,False,62,17,optimal,0.0,False,62,15,optimal,0.0,False,59,13,optimal,0.0,False,62,15,optimal,0.0,False
GCF_003015165.1,,155,141,135,112,139,140,126,140,0,0,optimal,70.2628110183328,True,135,49,optimal,111.40944083601613,True,112,26,optimal,45.57658943291584,True,139,48,optimal,45.576589432916485,True,140,45,optimal,45.57658943291584,True,126,35,optimal,45.57658943291582,True,140,46,optimal,45.576589432915874,True
GCF_003015185.1,,132,132,114,93,117,118,106,118,0,0,optimal,36.634442603903054,True,114,40,optimal,69.6466939294782,True,93,21,optimal,36.63444260390297,True,117,39,optimal,39.69984272245651,True,118,35,optimal,39.699842722456424,True,106,26,optimal,39.69984272245647,True,118,36,optimal,39.699842722456424,True
GCF_003015225.1,,122,118,111,90,114,115,103,115,0,0,optimal,51.04557405568996,True,111,39,optimal,76.11305833685314,True,90,21,optimal,38.056529168426785,True,114,42,optimal,38.056529168426806,True,115,39,optimal,38.056529168426806,True,103,29,optimal,38.056529168426806,True,115,40,optimal,38.056529168426806,True
GCF_003015715.1,,137,127,123,100,125,126,114,126,0,0,optimal,44.22692659126255,True,123,45,optimal,80.78914840158681,True,100,22,optimal,38.92716727003715,True,125,45,optimal,41.37531548678059,True,126,40,optimal,38.92716727003784,True,114,31,optimal,38.927167270037735,True,126,40,optimal,38.92716727003787,True
GCF_003019255.1,,141,124,129,104,132,133,119,133,0,0,optimal,52.25397522116495,True,129,45,optimal,101.5843088813129,True,104,25,optimal,40.63372355252452,True,132,47,optimal,60.28981313172418,True,133,44,optimal,40.6337235525251,True,119,33,optimal,40.6337235525251,True,133,43,optimal,40.6337235525251,True
GCF_003019275.1,,139,124,129,104,132,133,118,133,0,0,optimal,0.0,False,129,46,optimal,0.0,False,104,23,optimal,0.0,False,132,44,optimal,0.0,False,133,43,optimal,0.0,False,118,30,optimal,0.0,False,133,42,optimal,0.0,False
GCF_003019315.1,,101,105,93,74,96,97,92,97,0,0,optimal,0.0,False,93,32,optimal,0.0,False,74,19,optimal,0.0,False,96,32,optimal,0.0,False,97,31,optimal,0.0,False,92,26,optimal,0.0,False,97,32,optimal,0.0,False
GCF_003019675.1,,102,104,94,75,97,98,91,98,0,0,optimal,0.0,False,94,33,optimal,0.0,False,75,20,optimal,0.0,False,97,32,optimal,0.0,False,98,32,optimal,0.0,False,91,25,optimal,0.0,False,98,33,optimal,0.0,False
GCF_003019695.1,,84,93,77,61,80,81,78,81,0,0,optimal,0.0,False,77,25,optimal,0.0,False,61,15,optimal,0.0,False,80,26,optimal,0.0,False,81,24,optimal,0.0,False,78,21,optimal,0.0,False,81,25,optimal,0.0,False
GCF_003019735.1,,118,117,108,89,110,111,99,111,0,0,optimal,30.825522916464433,True,108,38,optimal,67.63028551815682,True,89,19,optimal,33.815142759078945,True,110,40,optimal,33.81514275907872,True,111,37,optimal,33.81514275907872,True,99,26,optimal,33.815142759078945,True,111,38,optimal,33.81514275907872,True
GCF_003019755.1,,80,94,76,60,78,79,76,79,0,0,optimal,0.0,False,76,26,optimal,0.0,False,60,14,optimal,0.0,False,78,26,optimal,0.0,False,79,24,optimal,0.0,False,76,21,optimal,0.0,False,79,25,optimal,0.0,False
GCF_003019815.1,,164,143,143,120,146,147,130,147,0,0,optimal,78.32071437442474,True,143,54,optimal,105.6052380198057,True,120,30,optimal,54.60230919990856,True,146,54,optimal,77.54517596517643,True,147,49,optimal,54.60230919990897,True,130,36,optimal,54.60230919990883,True,147,49,optimal,54.60230919990897,True
GCF_003024155.1,,131,128,115,92,118,119,109,119,0,0,optimal,33.787022657999664,True,115,36,optimal,91.76481384095774,True,92,18,optimal,34.25176589260526,True,118,36,optimal,57.00685507432284,True,119,33,optimal,40.6337235525252,True,109,26,optimal,38.92716727003771,True,119,33,optimal,40.6337235525252,True
GCF_003024525.3,,135,131,121,97,124,125,112,125,0,0,optimal,38.164515778164976,True,121,40,optimal,76.81171400584644,True,97,18,optimal,38.164515778164954,True,124,41,optimal,39.53573190029318,True,125,38,optimal,39.535731900293065,True,112,27,optimal,39.5357319002949,True,125,38,optimal,39.5357319002929,True
GCF_003028315.1,,126,119,111,86,114,115,103,115,0,0,optimal,63.6694637988561,True,111,37,optimal,100.09108288542573,True,86,15,optimal,56.14234704953242,True,114,34,optimal,60.95058532878796,True,115,32,optimal,60.95058532878781,True,103,22,optimal,60.9505853287878,True,115,33,optimal,60.95058532878781,True
GCF_003028855.1,,145,131,130,104,132,133,117,133,0,0,optimal,0.0,False,130,50,optimal,0.0,False,104,27,optimal,0.0,False,132,50,optimal,0.0,False,133,47,optimal,0.0,False,117,33,optimal,0.0,False,133,48,optimal,0.0,False
GCF_003030345.1,,143,132,129,107,131,132,121,132,0,0,optimal,58.05497696435218,True,129,47,optimal,107.50182021274466,True,107,28,optimal,49.2512798056998,True,131,48,optimal,60.70797642102229,True,132,45,optimal,54.03433882232166,True,121,36,optimal,53.21681299759925,True,132,46,optimal,54.03433882232166,True
GCF_003030385.1,,144,132,130,107,132,133,122,133,0,0,optimal,58.05497696435218,True,130,47,optimal,107.50182021274463,True,107,28,optimal,49.2512798056998,True,132,48,optimal,60.70797642102229,True,133,45,optimal,54.03433882232166,True,122,36,optimal,53.21681299759925,True,133,46,optimal,54.03433882232166,True
GCF_003030465.1,,144,136,123,99,128,129,116,129,0,0,optimal,78.32071437442443,True,123,40,optimal,110.8050574035378,True,99,22,optimal,54.602309199909236,True,128,40,optimal,61.42759784989768,True,129,37,optimal,54.602309199909065,True,116,28,optimal,54.602309199909,True,129,38,optimal,54.602309199909065,True
GCF_003032495.1,,156,136,140,114,142,143,125,143,0,0,optimal,53.17527989045274,True,140,49,optimal,77.85433454007514,True,114,25,optimal,35.97549349383217,True,142,50,optimal,59.6432142921047,True,143,45,optimal,58.390750905056585,True,125,31,optimal,58.390750905056585,True,143,45,optimal,58.390750905056585,True
GCF_003047205.1,,124,127,106,86,108,109,94,109,0,0,optimal,0.0,False,106,33,optimal,0.0,False,86,17,optimal,0.0,False,108,35,optimal,0.0,False,109,33,optimal,0.0,False,94,22,optimal,0.0,False,109,33,optimal,0.0,False
GCF_003048255.1,,171,147,149,126,156,157,138,157,0,0,optimal,81.09450129376918,True,149,56,optimal,109.95680896543904,True,126,33,optimal,60.95058532878763,True,156,59,optimal,82.75063097356049,True,157,54,optimal,81.26744710504946,True,138,42,optimal,81.26744710505022,True,157,54,optimal,81.26744710505022,True
GCF_003051885.1,,173,145,153,129,160,161,139,161,0,0,optimal,81.09450129376918,True,153,54,optimal,109.95680896543843,True,129,33,optimal,60.9505853287878,True,160,59,optimal,87.96544717235089,True,161,54,optimal,81.26744710505045,True,139,38,optimal,81.26744710505037,True,161,55,optimal,81.26744710505045,True
GCF_003052165.1,,140,129,126,103,128,129,114,129,0,0,optimal,41.74144956552255,True,126,46,optimal,63.58946640488994,True,103,25,optimal,24.891070452930215,True,128,46,optimal,24.891070452930762,True,129,44,optimal,24.891070452930293,True,114,31,optimal,24.89107045292975,True,129,45,optimal,24.891070452930293,True
GCF_003054475.1,,120,126,110,89,112,113,102,113,0,0,optimal,30.166959034777904,True,110,40,optimal,44.36163605713773,True,89,19,optimal,27.83910113110269,True,112,41,optimal,29.574424038092108,True,113,38,optimal,29.574424038092182,True,102,28,optimal,29.574424038091845,True,113,39,optimal,29.574424038092182,True
